"id","fecha_alta","ip_alta","fecha_ultimo_acceso","ip_ultimo_acceso","numero_votos","valoracion_votos","numero_comentarios","numero_imagenes","titulo","descripcion","telefono","fax","movil","pais","provincia","municipio","codigo_postal","url_web","latitud","longitud","descripcion_en","categoria","subcategoria","total_visitas","visible","preferencia","de_pago","fecha_ultima_actualizacion","email_contacto"
"","","","","","","","","","GUAGUA PARADA N 4800","C GUILLERMO CAMACHO N 3 -PLAZA IGLESIA TIGAIGA-","","","","+34","Santa Cruz de Tenerife","","","","28.384799","-16.58863","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 2158","C CAMINO HONDO N 4 (IGLESIA)","","","","+34","Santa Cruz de Tenerife","","","","28.521903","-16.317126","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 2418","ENTRADA INTERCAMBIADOR S C","","","","+34","Santa Cruz de Tenerife","","","","28.459599","-16.251075","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 1175","RADAZUL ALTO (CC.PARAISO)(BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.406628","-16.324806","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 1509","C DEL ROSARIO (BLANDY)","","","","+34","Santa Cruz de Tenerife","","","","28.446716","-16.292646","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7225","PUERTO DE SANTIAGO","","","","+34","Santa Cruz de Tenerife","","","","28.235155","-16.841445","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7287","EL GUINCHO II (FRENTE EST CEPSA)","","","","+34","Santa Cruz de Tenerife","","","","28.05072","-16.612529","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 4199","PUERTA FINCA (PASADO EST TEXACO)(C ARENAS-ICOD)","","","","+34","Santa Cruz de Tenerife","","","","28.395217","-16.571126","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 4171","DOMINGO LOPEZ (C LAS DEHESAS FRENTE AL N 58)","","","","+34","Santa Cruz de Tenerife","","","","28.404715","-16.55926","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 1236","FRENTE CHURRAQUERIA EL RODEO (GUAMASA)","","","","+34","Santa Cruz de Tenerife","","","","28.489544","-16.380086","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7305","CRUCE EL FRAILE (LAS GALLETAS)","","","","+34","Santa Cruz de Tenerife","","","","28.013175","-16.664012","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 5022","AVDA TRASERA CENTRO COMERCIAL LA VILLA (ALCAMPO)P","","","","+34","Santa Cruz de Tenerife","","","","28.39457","-16.546041","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 4058","LA BARRIADA SAN ANTONIO (C OROTAVA-LA PERDOMA)","","","","+34","Santa Cruz de Tenerife","","","","28.380301","-16.533759","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 1239","CAMINO SANTA ROSA (FRENTE AUTOS GUAMASA)","","","","+34","Santa Cruz de Tenerife","","","","28.492355","-16.366675","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7445","CTRA CHARCO DEL PINO N 13 (FRENTE CINE DE CHARCO","","","","+34","Santa Cruz de Tenerife","","","","28.111583","-16.592843","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 9261","C DOMINGO MANRIQUE ( HOSP PSIQUIATRICO ) N 13","","","","+34","Santa Cruz de Tenerife","","","","28.469875","-16.267098","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 2129","CAMPO DE FUTBOL (GENETO)","","","","+34","Santa Cruz de Tenerife","","","","28.461814","-16.315747","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 1204","CEMENTERIO (TACORONTE)","","","","+34","Santa Cruz de Tenerife","","","","28.483009","-16.415865","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 1482","EL CUCHILLO (EMP TAGANANA)","","","","+34","Santa Cruz de Tenerife","","","","28.544576","-16.204603","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 4255","EL VELO (LA FONDA) (BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.363458","-16.498885","","121","123","","","","","",""
"","","","","","","","","","SHELL","","","","","+34","Santa Cruz de Tenerife","","","","28.425367","-16.316822","","121","122","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7226","VIGILIA II (PUERTO DE SANTIAGO)","","","","+34","Santa Cruz de Tenerife","","","","28.239538","-16.840467","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 4409","BCO CABRERA (S JUAN RAMBLA)","","","","+34","Santa Cruz de Tenerife","","","","28.378823","-16.63345","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 4608","ZONA RECREATIVA S JOSE DE LOS LLANOS (BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.328075","-16.784893","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7972","TF-463 LA CHARQUETA (ANTES DE MAL-PAIS)","","","","+34","Santa Cruz de Tenerife","","","","28.19543","-16.793066","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 9337","CASA DEL MAR","","","","+34","Santa Cruz de Tenerife","","","","28.482358","-16.239831","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 1581","HOSPITAL U NTRA SRA DE LA CANDELARIA","","","","+34","Santa Cruz de Tenerife","","","","28.449052","-16.285083","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 1605","EL ORTIGAL (CAMINO LA IGLESIA)","","","","+34","Santa Cruz de Tenerife","","","","28.472059","-16.369618","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 4008","EL PENON (GASOLINERA LAS BANDERAS)(BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.464798","-16.438044","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 1286","C PABLO IGLESIAS (ESQ S JUAN)","","","","+34","Santa Cruz de Tenerife","","","","28.485064","-16.31772","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 9387","AV TRES DE MAYO FRENTE N 85","","","","+34","Santa Cruz de Tenerife","","","","28.458201","-16.260862","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 4395","RISCO BLANCO (ICOD EL ALTO)","","","","+34","Santa Cruz de Tenerife","","","",28381,"-16.600117","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 8058","CRUCE VERA DE ERQUES","","","","+34","Santa Cruz de Tenerife","","","","28.178857","-16.758403","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 2166","CTRA PEDRO ALVAREZ (FRENTE N 38)","","","","+34","Santa Cruz de Tenerife","","","","28.515846","-16.312312","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 8074","AVDA RAFAEL PUIG LLUVIANA","","","","+34","Santa Cruz de Tenerife","","","","28.064698","-16.730676","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7573","CEMENTERIO DE ARGUAYO","","","","+34","Santa Cruz de Tenerife","","","","28.262453","-16.806223","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7402","CTRA GRAL DEL SUR FRENTE N 41 (VALLE S LORENZO","","","","+34","Santa Cruz de Tenerife","","","","28.091309","-16.653277","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 4204","FARMACIA EN EL N 156(LA MONTANA)","","","","+34","Santa Cruz de Tenerife","","","","28.451199","-16.456706","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 9344","C ANDROMEDA (FAROLA 6)","","","","+34","Santa Cruz de Tenerife","","","","28.482746","-16.243817","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7270","CRUCE CON EL ABRIGO (BARCO JARDIN)","","","","+34","Santa Cruz de Tenerife","","","","28.051327","-16.541594","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 4090","ANTES DE ROTONDA LAS ARENAS","","","","+34","Santa Cruz de Tenerife","","","","28.397742","-16.547286","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 5065","ERMITA SANTA CATALINA","","","","+34","Santa Cruz de Tenerife","","","","28.38385","-16.521793","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 8106","PARQUE DE LA REINA","","","","+34","Santa Cruz de Tenerife","","","","28.049375","-16.658649","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 1370","C LORA TAMAYO (INSTITUTO)","","","","+34","Santa Cruz de Tenerife","","","","28.478077","-16.313123","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 1460","AVDA LOS MAJUELOS (FRENTE PLAZA S DAMIAN)","","","","+34","Santa Cruz de Tenerife","","","","28.451808","-16.300652","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 4326","BENIJOS (CARRETERA GENERAL N 40) (BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.364617","-16.534313","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 4458","CASA OBDULIA (LAS CANTERAS-BTA)","","","","+34","Santa Cruz de Tenerife","","","","28.367574","-16.836502","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 1346","CTRA TEJINA (LA ASOMADA) (BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.529159","-16.356196","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 1461","BAJADA DEL CARDONAL (AVDA CHIMISAY FR CAJACANARI","","","","+34","Santa Cruz de Tenerife","","","","28.452661","-16.299321","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 4081","LAVANDERIA FRENTE N 23 (REALEJO ALTO)","","","","+34","Santa Cruz de Tenerife","","","","28.384706","-16.575984","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 9230","PLAZA 25 DE JULIO N 7","","","","+34","Santa Cruz de Tenerife","","","","28.470769","-16.255323","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 1544","BAR EL MECHA(ALMACIGA) (BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.571116","-16.202816","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 2149","CTRA GENETO N 37","","","","+34","Santa Cruz de Tenerife","","","","28.47224","-16.317068","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 1225","FRENTE CEMENTERIO (TACORONTE)","","","","+34","Santa Cruz de Tenerife","","","","28.482991","-16.415772","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 4179","EL SILENCIO (C LA DEHESA N 80)","","","","+34","Santa Cruz de Tenerife","","","","28.403869","-16.561201","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 4379","EL ROSARIO (SAN JUAN RAMBLA) (BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.393128","-16.629225","","121","123","","","","","",""
"","","","","","","","","","REPSOL","","","","","+34","Santa Cruz de Tenerife","","","","28.428745","-16.484636","","121","122","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 2204","EL PUENTE (CALETILLAS ALTAS)(FRENTE BAR AGRICOLA)","","","","+34","Santa Cruz de Tenerife","","","","28.384448","-16.364912","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 2219","EL BATAN","","","","+34","Santa Cruz de Tenerife","","","","28.547822","-16.29656","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7849","TF-625 FRENTE ENTRADA COOPERATIVA ARICO","","","","+34","Santa Cruz de Tenerife","","","","28.181954","-16.469899","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 4412","ENTRADA SAN JOSE (S JUAN RAMBLA)","","","","+34","Santa Cruz de Tenerife","","","","28.375993","-16.640277","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7662","C LA SABINITA ALTA (FRENTE CRUCE CMO SAQUERA)(BI","","","","+34","Santa Cruz de Tenerife","","","","28.089178","-16.676367","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 4358","ESTACION DE ICOD","","","","+34","Santa Cruz de Tenerife","","","","28.369736","-16.71967","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 4854","C STO MADERO FRENTE N 5","","","","+34","Santa Cruz de Tenerife","","","","28.386721","-16.510101","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 1386","EL CHARCON (EN BOLSA DE AGUA)","","","","+34","Santa Cruz de Tenerife","","","","28.470347","-16.296704","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7159","HOTEL JARDIN (LA CALETA)","","","","+34","Santa Cruz de Tenerife","","","","28.099036","-16.753275","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 4427","CASA JUANA PINOCHO (C LA GUANCHA)","","","","+34","Santa Cruz de Tenerife","","","","28.376848","-16.682181","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7018","AVDA GENERALISIMO (ANTES EDIF IGUESTE MAR)","","","","+34","Santa Cruz de Tenerife","","","","28.381537","-16.361825","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 2230","LAS MERCEDES(MIRADOR DE JARDINA) (BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.524052","-16.28782","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7557","CHALET FINCA INES N 5 (C A LAS ERAS)(FASNIA)","","","","+34","Santa Cruz de Tenerife","","","","28.212663","-16.440332","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 9415","JOSE MANUEL GUIMERA","","","","+34","Santa Cruz de Tenerife","","","","28.462206","-16.250621","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 4725","CTRA S JOSE FRENTE C EL LOMO (S JUAN DE LA RAM","","","","+34","Santa Cruz de Tenerife","","","","28.380881","-16.647949","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 2440","C EL PASO","","","","+34","Santa Cruz de Tenerife","","","","28.458058","-16.301489","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7084","FRENTE FINCA DON MARTIN BAJANDO(PUERTITO)","","","","+34","Santa Cruz de Tenerife","","","","28.298292","-16.376959","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7509","URB LAS TORRES (PASADA LA ROTONDA)","","","","+34","Santa Cruz de Tenerife","","","","28.124582","-16.737579","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 8007","PUERTITO DE GÜIMAR","","","","+34","Santa Cruz de Tenerife","","","","28.296108","-16.37434","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7185","ESTACION DE SERV REPSOL DE ABADES","","","","+34","Santa Cruz de Tenerife","","","","28.13042","-16.464129","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7228","LOS GIGANTES","","","","+34","Santa Cruz de Tenerife","","","","28.242126","-16.838892","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 4386","C SAN VICENTE FRENTE N 26 (C ARENAS-ICOD)","","","","+34","Santa Cruz de Tenerife","","","","28.394178","-16.590282","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 8064","C CAMINO NUEVO","","","","+34","Santa Cruz de Tenerife","","","","28.215937","-16.767871","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 9190","AVDA GENERAL MOLA N 56","","","","+34","Santa Cruz de Tenerife","","","","28.467274","-16.265167","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 2139","CTRA GENETO (ESQ C EL GUINCHO)(BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.445284","-16.317119","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 1519","C TF-28 (EL MOLINO)","","","","+34","Santa Cruz de Tenerife","","","","28.438048","-16.305208","","121","123","","","","","",""
"","","","","","","","","","CEPSA","","","","","+34","Santa Cruz de Tenerife","","","","28.224934","-16.787952","","121","122","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 4703","ROSA VIEJA (RUIGOMEZ)(BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.343786","-16.789864","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7459","C LA CRUZ FRENTE N 27 LOS OLIVOS","","","","+34","Santa Cruz de Tenerife","","","","28.120776","-16.732395","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7879","TF-28 CRUZ DEL ROQUE (PASADA CTRA BAJADA LAS HERA","","","","+34","Santa Cruz de Tenerife","","","","28.219798","-16.449513","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 1331","ENTRADA ALTAGAY (LA PUNTA) (BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.567236","-16.328578","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 9364","LA QUEBRADA N 1 (CAM NARANJEROS AGRIOS)","","","","+34","Santa Cruz de Tenerife","","","","28.495141","-16.238404","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7892","TF-28 EL TAJOZ (ARICO) (BIS)","","","","+34","Santa Cruz de Tenerife","","","","28.189623","-16.479769","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7132","EMP CHIMICHE (AUT DEL SUR)","","","","+34","Santa Cruz de Tenerife","","","","28.10382","-16.493445","","121","123","","","","","",""
"","","","","","","","","","GUAGUA PARADA N 7408","LAS CASAS VIEJAS (LA CAMELLA)","","","","+34","Santa Cruz de Tenerife","","","","28.079108","-16.675517","","121","123","","","","","",""
